_id,target_words,responses,age,gender,readingSkills,writingSkills,listeningSkills,speakingSkills,average_rating
672b492c8750d5942a7d7ecf,"['आस्तीन,कान,कमरा,गार्ड,नाव,कचरा,पंख,कुर्सी,चिंगारी,लड़का,हथेली,फूलदान']","['13,5,5 ,4 ,2 ,4 ,2 ,1,1 ,1,1 ,1,1 ']",,,4.0,3.0,4.0,3.0,3.5
672b49418750d5942a7d7ed5,"['शीशा,मुँह,पैर,बनियान,नाव,मटर,द्वार,भालू,गली,चूहा,नमक,मधुमक्खी']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
672b49498750d5942a7d7edd,"['बीज,ब्रश,हाथ,सोफा,कप,बिस्तर,मोज़ा,चिड़ियाघर,पत्थर,धागा,कटोरा,वानर']","[',,,,,,,,,,,,']",,,4.0,3.0,,,3.5
672b494f8750d5942a7d7ee1,"['बनियान,मुर्गी,छड़ी,बकरी,रक्षक,धागा,हाथ,बत्तख,कचरा,स्टोव,सींग,खेत']","['विदाई ,,मुर्गा ,छड़ी ,बकरी ,रक्षक ,धागा ,हाथ ,बत्तख ,कचरा ,स्टोव ,सींग ,खेत ']",,,5.0,4.0,5.0,5.0,4.75
672b49638750d5942a7d7ee7,"['फूलदान,कुल्हाड़ी,चमगादड़,टैंक,तलवार,पहिया,फ़ोन,बेंच,तंबू,चट्टान,पंखा,भालू']","[',,,,,,,,,,,,']",20.0,Male ,4.0,4.0,4.0,4.0,4.0
672b49678750d5942a7d7eed,"['चमगादड़,कांटा,बोर्ड,मंडल,मेंढक,रस्सी,मधुमक्खी,पंखा,तंबू,पंख,चिंगारी,नकद']","['धन्यवाद ,चूहा ,चप्पू ,चरस ,कीचड़ ,जेल ,समुद्र ,नमक ,गाय ,कलम ,डाली ,घर ,छड़ी ']",,,4.0,4.0,4.0,4.0,4.0
672b497b8750d5942a7d7ef1,"['सीढ़ी,पंख,रेलगाड़ी,जाल,हिरन,आंधी,फ़ोन,दलदल,भेड़िया,जेल,चमगादड़,चिड़िया']","[',,,,,,,,,,,,']",,,4.0,,,,4.0
672b49888750d5942a7d7ef5,"['बटुआ,पसली,कार,बिल्ला,वानर,बैंक,बटुआ,पंखा,साबुन,मेंढक,खिलौना,गड्ढा ']","['विदाई ,बटुआ ,पसली ,कार ,बिल्ला ,वानर ,बैंक ,बटुआ ,पंखा ,साबुन ,मेंढक ,खिलौना ,गड्डा ']",20.0,Male ,4.0,4.0,4.0,3.0,3.75
672b49888750d5942a7d7ef9,"['तंबू,ताज,जेल,लड़का,अंगूर,कप,मिट्टी,तंबू,ब्रश,बिल्ली,बत्तख,कांच']","['विदाई ,तंबू ,ताज ,जेल ,लड़का ,अंगूर ,कप ,मिट्टी ,तंबू ,ब्रश ,बिल्ली ,बतख ,कांच ']",,,4.0,4.0,4.0,4.0,4.0
672b49978750d5942a7d7eff,"['सीढ़ी,झंडा,पिन,पुल,दुनिया,बादल,आंधी,चाभी,गाड़ी,पिंजरा,दिल,द्वार']","['विदाई ,सीढ़ी ,झंडा ,पिन ,पुल ,दुनिया ,बादल ,,,गाड़ी ,पिंजरा ,दिल ,द्वार ']",19.0,Male,4.0,4.0,4.0,5.0,4.25
672b499d8750d5942a7d7f03,"['पेड़,पत्थर,बाज़,ब्रश,हवाईजहाज,आस्तीन,उल्लू,स्नान,द्वार,प्लेट,मछली,प्लेट']","[',,,,,,,,,,,,']",34.0,Male ,4.0,4.0,4.0,4.0,4.0
672b49a08750d5942a7d7f07,"['चिड़ियाघर,सड़क,जेल,बिस्तर,कलम,सूअर,पुल,चिड़ियाघर,ताला,अध्यक्ष,मुँह,सूरज']","['धन्यवाद ,चिड़ियाघर ,सड़क ,जेल ,बिस्तार ,कमल ,सूअर ,पुल ,चिडियाघर ,तलब ,अध्याय ,मुह ,सूरज ']",32.0,Com,4.0,4.0,4.0,4.0,4.0
672b49a38750d5942a7d7f0d,"['डोरी,फिल्म,बादल,बिल्ला,अंगूठा,भालू,टीला,रक्षक,गड्ढा ,ब्रश,गाय,घर']","['विदाई ,डोरी ,फिल्म ,बादल ,बिल्ला ,अंगूठा ,भालू ,टीला ,रक्षक ,गड्ढा ,ब्रश ,गाय ,घर ']",20.0,Male,4.0,4.0,4.0,4.0,4.0
672b49ad8750d5942a7d7f15,"['बत्तख,सितारा,पत्ता,गुफा,बेल,ईंट,पोशाक,पिंजरा,होंठ,मटर,सागरतट,वर्षा']","['विदाई ,आसनं ,पोशाक ,पत्ता ,बडी ,फल ,पहाड़ ,पोशाक ,पिंजरा ,होंठ ,मटर ,सागरतट ,वर्षा ']",24.0,Male,4.0,4.0,4.0,5.0,4.25
672b49c28750d5942a7d7f1b,"['नकद,पत्थर,शीशा,नमक,खिलौना,पंखा,केक,बर्फ,मुर्गी,कोहरा,रोटी,रस']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,,4.0
672b49c48750d5942a7d7f1f,"['घास,पार्क,अंगूठा,नाशपाती,सीढ़ी,बैग,मिट्टी,चमगादड़,कौआ,बकरी,ब्रश,रेलगाड़ी']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
672b49c68750d5942a7d7f23,"['भालू,झंडा,चिड़ियाघर,हाथगाड़ी,भालू,नाक,कमरा,पंखा,पाइप,मोती,खलिहान,खलिहान']","['विदाई ,भालू ,झंडा ,चिड़ियाघर ,हाथगाड़ी ,भालू ,नाक ,कमरा ,पंखा ,पाइप ,मोती ,खलिहान ,खलिहान ']",23.0,Male ,4.0,3.0,4.0,3.0,3.5
672b49cd8750d5942a7d7f27,"['छाल,कटोरा,कचरा,बीज,पैसा,अंडा,प्लेट,गेंद,चरस,दस्ताना,पुल,ज्योति']","[',,,,,,,,,,,,']",,,5.0,,,,5.0
672b49cd8750d5942a7d7f29,"['रस,जेल,पत्थर,अंडा,बर्फ,टीला,घास,सितारा,गाल,घोंसला,तंबू,मुँह']","['विदाई धनयबाद ,रस  सूअर ,बल्ला जेल ,पत्थर स्याही ,अंडा दलदल ,बर्फ जूस ,मंडल टीला ,घांस  बकरी ,बैंक सितारा ,कटोरा गाल ,हथेली  घोंसला ,तम्बो दांत ,मुँह डिब्बा ']",21.0,Female ,4.0,4.0,4.0,4.0,4.0
672b49d38750d5942a7d7f2f,"['संकेत,पसली,कचरा,बांसुरी,बैग,नाखून,बल्ला,नाशपाती,खलिहान,चावल,साबुन,चट्टान']","[',,,,,,,,,,,,']",21.0,Male,5.0,5.0,4.0,5.0,4.75
672b49dd8750d5942a7d7f33,"['कपड़ा,चट्टान,सड़क,जाल,ताला,मिट्टी,लोमड़ी,पार्क,नमक,कोहरा,वानर,सिक्का']","[',,,,,,,,,,,,']",,,4.0,,,,4.0
672b49de8750d5942a7d7f37,"['वर्षा,न्यायाधीश,बैंक,जड़,सीढ़ी,कांच,भालू,जूस,आकाश,हाथ,झाड़ी,पिंजरा']","['विदाई ,पता ,तलवार ,रौशनी ,पत्थर ,गाना ,चम्मच  ,भालू ,जूस ,आकाश ,हाथ ,झाड़ी ,पिंजरा ']",42.0,Male,5.0,4.0,5.0,5.0,4.75
672b4a0c8750d5942a7d7f3f,"['पूंछ,घोंघा,पसली,सड़क,खेत,दुनिया,हिरन,शीशा,फर्श,पाइप,पसली,ताज']","['विदाई ,रियल ,घोंगा ,,सडक ,गुड़िया ,दुनिया ,हिरन ,शीशा ,फर्श ,पाइप ,पसली ,ताज ']",21.0,Male,4.0,4.0,4.0,4.0,4.0
672b4a0c8750d5942a7d7f41,"['बत्तख,हवाईजहाज,लड़का,दलदल,जहाज,कान,पूंछ,ताज,शर्ट,छेद,मंडल,तंबू']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
672b4a138750d5942a7d7f47,"['सेम,गेंद,दिल,कांटा,बैग,अध्यक्ष,गेंद,ईंट,जाल,दीवार,घास,भेड़िया']","[',,,,,,,,,,,,']",,,5.0,4.0,5.0,5.0,4.75
672b4a178750d5942a7d7f4d,"['जड़,पौधा,तंबू,थैला,ब्रश,तालाब,आस्तीन,विद्यालय,लहर,बर्फ,मुँह,पेड़']","['Nothing ,जड़ ,पौधा ,तंबू ,थैला ,ब्रश ,तालाब ,आस्तीन ,विद्यालय ,लहर ,बर्फ ,मुँह ,पेड़ ']",,,4.0,4.0,3.0,4.0,3.75
672b4a1e8750d5942a7d7f51,"['अंगूठा,दुनिया,चेहरा,चेहरा,ज्योति,संकेत,कोहरा,चरस,पहिया,रोटी,गाय,खच्चर']","['विदाई ,अंगूठा ,दुनिया ,चेहरा ,चेहरा ,ज्योति ,संकेत ,कोहरा ,चारस ,Pahiya,,पहिया ,Khaccar']",,,4.0,4.0,4.0,4.0,4.0
672b4a268750d5942a7d7f55,"['चट्टान,दिल,सागरतट,बादल,पौधा,झाड़ी,केक,स्याही,कुर्सी,आंधी,दांत,पौधा']","[',,,,,,,,,,,,']",,,4.0,,,,4.0
672b4a498750d5942a7d7f5b,"['झाड़ू,प्लेट,बेंच,अंगूर,मधुमक्खी,डिब्बा,झाड़ू,कवच,बिस्तर,अंगूर,पौधा,पसली']","['विदाई ,झाड़ू ,प्लेट ,बेंच ,अंगूर ,मधुमक्खी ,डिब्बा ,झाड़ू ,कवच ,बिस्तर ,अंगूर ,पौधा ,पसली ']",23.0,Male ,4.0,4.0,4.0,4.0,4.0
672b4a498750d5942a7d7f5f,"['फल,रक्षक,पेड़,भेड़,सोना,चिड़िया,सितारा,आकाश,साँप,वानर,आस्तीन,गली']","['धन्यवाद ,घड़ी ,पार्क ,दलदल ,बिल्ला ,दरवाजा ,चाभी ,अध्यक्ष ,दीवार ,झंडा ,पुल ,बादल ,गाल ']",,,4.0,4.0,4.0,4.0,4.0
672b4a638750d5942a7d7f63,"['जूस,खच्चर,न्यायाधीश,छत,चॉक,वर्षा,फल,कुत्ता,नक्शा,पोशाक,झाड़ू,लहर']","['Thanks ,Sea,Snan,Home ,Nose,Salt ,Cake ,Phone ,Sitara ,Pathar,Bhala ,Sleep,स्लीप ']",,,4.0,4.0,4.0,4.0,4.0
672b4a678750d5942a7d7f67,"['जूस,खच्चर,न्यायाधीश,छत,चॉक,वर्षा,फल,कुत्ता,नक्शा,पोशाक,झाड़ू,लहर']","['Thanks ,Sea,Snan,Home ,Nose,Salt ,Cake ,Phone ,Sitara ,Pathar,Bhala ,Sleep,स्लीप ']",,,4.0,4.0,4.0,4.0,4.0
672b4a6c8750d5942a7d7f6b,"['दूध,जाल,ईंट,गड्ढा ,वानर,दूध,बीज,नक्शा,तालाब,बादल,चमगादड़,कपड़ा']","['विदाई ,दूध ,जाल ,ईंट ,गड्ढा ,वानर ,दूध ,बीज ,नक्शा ,तालाब ,बादल ,चमगादड़ ,कपड़ा ']",,,5.0,5.0,5.0,5.0,5.0
672b4a718750d5942a7d7f6f,"['सेम,मुर्गी,गांजा,गाय,फ़ोन,रोटी,भाला,मुर्गी,गाय,खिलौना,हिरन,सूअर']","['१३ ,१७ ,१४ ,९ ,१६ ,१७ ,१० ,८ ,७ ,११ ,१४ ,७ ,९ ']",22.0,Male ,5.0,5.0,5.0,5.0,5.0
672b4a838750d5942a7d7f73,"['कांटा,शीशा,डिब्बा,मंडल,कौआ,गाड़ी,वानर,नाव,बटुआ,कांटा,फूलदान,कुल्हाड़ी']","[',,,,,,,,,,,,']",,,5.0,,,,5.0
672b4aa58750d5942a7d7f77,"['साबुन,फ़ोन,पैर,डिब्बा,नाक,अंगूठा,चट्टान,चरस,नकद,सिक्का,दिल,पहिया']","[',,,,,,,,,,,,']",,,4.0,4.0,3.0,4.0,3.75
672b4aa58750d5942a7d7f7b,"['साबुन,फ़ोन,पैर,डिब्बा,नाक,अंगूठा,चट्टान,चरस,नकद,सिक्का,दिल,पहिया']","[',,,,,,,,,,,,']",,,4.0,4.0,3.0,4.0,3.75
672b4aa68750d5942a7d7f7f,"['लड़का,चूहा,पतंग,वर्षा,बिल्ला,दूध,पार्क,उल्लू,समुद्र,स्नान,चिंगारी,कीचड़']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
672b4abb8750d5942a7d7f83,"['तंबू,गुफा,गड्ढा ,लहर,स्नान,भेड़,गार्ड,स्नान,बर्फ,चांद,बछड़ा,हाथगाड़ी']","['8,1,1 ,1,1,1 ,1 ,1,1 ,1 ,1 ,1 ,1 ']",24.0,Male ,5.0,4.0,5.0,4.0,4.5
672b4ac18750d5942a7d7f87,"['नमक,पोशाक,जाल,रस्सी,दुनिया,पूंछ,पैर,पैसा,पुल,कुल्हाड़ी,दूध,मंडल']","['विदाई ,3,,2,2,3,3,1,1,2,W,2,2']",,,4.0,4.0,3.0,4.0,3.75
672b4ac78750d5942a7d7f8b,"['हवाईजहाज,भाला,ईंट,जूता,नाक,पत्थर,कुल्हाड़ी,पिन,दुकान,ज़मीन ,हिरन,कार']","[',,,,,,,,,,,,']",,,4.0,,,,4.0
672b4ac98750d5942a7d7f8f,"['चिड़ियाघर,बंदर,बिस्तर,धागा,शर्ट,कपड़ा,मोज़ा,चरस,खाना,नकद,कुर्सी,बोर्ड']","['8,1,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ']",24.0,Male,5.0,4.0,5.0,4.0,4.5
672b4b3f8750d5942a7d7fa3,"['चावल,कार,जहाज,बैंड,छड़ी,ईंट,साँप,ज्योति,टीला,कपड़ा,स्नान,लहर']","[',,,,,,,,,,,,']",,,5.0,5.0,5.0,5.0,5.0
672b4b5c8750d5942a7d7fab,"['छत,मछली,बेल,घोड़ा,बेल,सागरतट,शीशा,बम,सिक्का,दुकान,कोहरा,बादल']","[',,,,,,,,,,,,']",,,4.0,3.0,3.0,3.0,3.25
672b4b6d8750d5942a7d7faf,"['नाखून,फर्श,पहिया,लहर,किताब,भाला,बिल्ली,ज्योति,रक्षक,कान,चूहा,डाली']","[',,,,,,,,,,,,']",,,4.0,3.0,,,3.5
672b4b818750d5942a7d7fb3,"['छेद,गेंद,रक्षक,बेल,रेलगाड़ी,धागा,डाली,पत्थर,बटुआ,वानर,बिल्ली,पत्ता']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
672b4c278750d5942a7d7fbb,"['लकड़ी,लड़का,खच्चर,उल्लू,सड़क,किला,बांसुरी,झंडा,कान,बेल,पिंजरा,दूध']","[',,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
672b4c458750d5942a7d7fc0,"['पेड़,चांद,जाल,नाशपाती,जहाज,गली,पुल,टैंक,हथेली,पहिया,फर्श,घास']","['विदाई ,पेड़ ,चाँद ,जाल ,नाशपाती ,जहाज ,गली ,पुल ,टैंक ,हथेली ,पहिया ,फर्श ,घास ']",,,5.0,4.0,5.0,5.0,4.75
672c28c18750d5942a7d7fd5,"['बैंक,भेड़िया,ज़मीन ,बीज,हवाईजहाज,पुल,नाखून,सूअर,मुर्गी,नाखून,बनियान,गांजा']","['विदाई ,तट ,,,,हवाईजहाज ,,,,,,,']",22.0,Male,5.0,4.0,4.0,3.0,4.0
672c28c18750d5942a7d7fd8,"['बैंक,भेड़िया,ज़मीन ,बीज,हवाईजहाज,पुल,नाखून,सूअर,मुर्गी,नाखून,बनियान,गांजा']","['विदाई ,तट ,,,,हवाईजहाज ,,,,,,,']",22.0,Male,5.0,4.0,4.0,3.0,4.0
672c28c28750d5942a7d7fdd,"['बैंक,भेड़िया,ज़मीन ,बीज,हवाईजहाज,पुल,नाखून,सूअर,मुर्गी,नाखून,बनियान,गांजा']","['विदाई ,तट ,,,,हवाईजहाज ,,,,,,,']",22.0,Male,5.0,4.0,4.0,3.0,4.0
6731f3ea8750d5942a7d7ff3,"['कपड़ा,गाय,विद्यालय,नाशपाती,फिल्म,भेड़,रस,भुट्टा,अंडा,गार्ड,समुद्र,गुड़िया']","['विदाई ,कपडा ,पतँग ,नाशपाती ,स्नान ,गाय ,स्नान ,कपडा ,Patang ,गांजा ,गार्ड ,बेंड ,गुड़िया ']",22.0,Female ,5.0,4.0,4.0,5.0,4.5
673233a58750d5942a7d7ff9,"['मटर,रक्षक,बत्तख,पैसा,चॉक,न्यायाधीश,राजकुमार,प्लेट,पिंजरा,बादल,दस्ताना,नमक']","['द न्य वाद,गाय ,वासुरी ,कांच ,तला ,,Hi,कांटा ,जूस ,नाशपाती ,नाव ,मेंढक ,बेड़िया ']",23.0,Male,,5.0,,,5.0
6734913e8750d5942a7d80b2,"['टैंक,लोमड़ी,पैर,पत्थर,स्याही,स्याही,डिब्बा,घर,चरस,फ़ोन,घोंसला,छत']","['धन्यवाद ,बछड़ा ,चप्पू ,पौधा ,सूअर ,नाव ,तंबू ,लड़का ,द्वार ,बेंच ,धागा ,ताला ,मिट्टी ']",,,4.0,4.0,4.0,4.0,4.0
6734915d8750d5942a7d80bf,"['ईंट,चप्पू,पूंछ,टैंक,पौधा,सींग,चप्पू,धागा,बांसुरी,टैंक,बंदर,होंठ']","['विदाई ,ईंट ,चप्पू ,पूँछ ,टैंक ,पौधा ,सींग ,चप्पू ,धागा ,बासुरी ,टैंक ,बन्दर ,होंठ ']",22.0,Male ,4.0,4.0,4.0,3.0,3.75
673491868750d5942a7d80d1,"['बेंच,चमगादड़,दलदल,मुँह,मुस्कराहट,भुट्टा,दूध,खिलौना,मोज़ा,चमगादड़,कीचड़,चिड़ियाघर']","['विदाई ,बेंच ,चमगादड़ ,दलदल ,मुंह ,मुकुराहट ,भुट्टा ,दूध ,खिलौना ,मोजा ,चमगादड़,कीचड़ ,चिड़ियाघर ']",,,,,,,
6734918d8750d5942a7d80dc,"['मोज़ा,चांद,संकेत,कमरा,पेड़,मोती,मछली,पसली,पैसा,कुत्ता,कप,बनियान']","['धन्यवाद ,मोजा ,चाँद,संकेत ,कमरा ,पेड़ ,मोती ,मछली ,पसली ,पैसा ,कुत्ता ,कप ,बनियान ']",22.0,Male,5.0,4.0,5.0,4.0,4.5
673491a58750d5942a7d80e0,"['समुद्र,पतंग,डोरी,होंठ,बिस्तर,बाज़,फल,कांटा,कपड़ा,दस्ताना,चींटी,बिल्ली']","['विदाई ,समुद्र ,पतंग ,डोरी ,,बिस्तर ,बाज़ ,,कांटा ,कपड़ा ,दस्ताना ,चींटी ,बिल्ली ']",22.0,Male,4.0,4.0,4.0,4.0,4.0
673491ac8750d5942a7d80e4,"['पहिया,समुद्र,बादल,होंठ,बल्ला,हिरन,केक,चूहा,बटुआ,रेलगाड़ी,डोरी,बिस्तर']","['विदाई ,पहिया ,समुन्द्र ,बादल ,होंठ ,बल्ला ,हिरन ,केक ,चूहा ,बटुआ ,रेलगाड़ी ,डोरी ,बिस्तर ']",24.0,Male,4.0,4.0,4.0,4.0,4.0
673491b68750d5942a7d80eb,"['लोमड़ी,बैग,गुड़िया,सड़क,भालू,संकेत,कलम,स्नान,गेंद,चाभी,टैंक,बत्तख']","['विदाई ,लोमड़ी ,बैग ,गुड़िया ,सड़क ,भालू ,संकेत ,कलम ,स्नान ,गेंद ,चाभी ,टैंक ,बत्तख ']",20.0,Male ,4.0,4.0,4.0,4.0,4.0
673491c08750d5942a7d80f2,"['वानर,सिक्का,नाशपाती,ज्योति,पंख,नाशपाती,नमक,पंखा,खिलौना,बेंच,जेल,पतंग']","['धन्यवाद ,बाज़ ,मेंढक ,बेल ,नाक ,पैंट ,कीचड़ ,भाला ,पुल ,लोमड़ी ,कटोरा ,अध्यक्ष ,बहार ']",24.0,Female,5.0,5.0,5.0,5.0,5.0
673491e08750d5942a7d8102,"['जेल,जहाज,बैंड,कटोरा,चिड़ियाघर,फूलदान,दुकान,शर्ट,गेंद,पाइप,बैंक,नमक']","['धन्यवाद ,चाभी ,पिंजरा ,पंखा ,बनियान ,दूध ,खिलौना ,कुर्सी ,जूता ,डाली ,रस ,कप ,नाशपाती ']",24.0,Female,5.0,5.0,5.0,5.0,5.0
673491e78750d5942a7d810c,"['डिब्बा,दिल,लहर,तिल,चूहा,कचरा,भाला,लोमड़ी,थैला,पत्ता,बेल,पैर']","[',,,,,,,,,,,,']",,,4.0,3.0,3.0,4.0,3.5
673491fc8750d5942a7d8113,"['स्याही,भाला,रक्षक,बिस्तर,ईंट,कप,बल्ला,बछड़ा,साबुन,रेलगाड़ी,सोना,हाथ']","['विदाई ,हिट ,भला ,रक्षक ,बिस्तर ,ईस्ट ,कप ,चारि ,Karma ,का g,चम् ,धड़ा ,छोह ']",,,4.0,4.0,4.0,4.0,4.0
673492028750d5942a7d8117,"['ज्योति,चमगादड़,जूता,गेंद,लोमड़ी,भेड़,लकड़ी,कोहरा,पुल,चॉक,तिल,बेंच']","['बिदाई ,ज्योति ,चमगादड़ ,जूता ,गोंद ,लोमड़ी ,भेड़ ,लकड़ी ,कोहरा , पुल ,चॉक ,तिल ,बेंच ']",22.0,Male,5.0,5.0,5.0,5.0,5.0
673492178750d5942a7d811b,"['फिल्म,मटर,बल्ला,बादल,रक्षक,चाय,ज्योति,चिड़ियाघर,मंडल,दस्ताना,गाय,गुफा']","['विदाई,बिस्तर,मटर,बल्ला,बादल,रक्षक,चाय,ज्योति,चिड़ियाघर,मंडल,दास्तान ,गाय,गुफ़ा']",21.0,Male,,,,,
673492358750d5942a7d8122,"['पिन,छत,तलवार,चींटी,चोंच,साँप,हवाईजहाज,पैर,सूरज,चिंगारी,भेड़,फ़ोन']","['विदाई ,पिन ,छत ,तलवार ,चींटी ,चोंच ,साँप ,हवाईजहाज ,पैर ,सूरज ,चिंगारी ,भेड़ ,फोन ']",22.0,Male,4.0,4.0,4.0,4.0,4.0
673492378750d5942a7d8126,"['कवच,चावल,नकद,सितारा,आंधी,ताला,चिंगारी,घोड़ा,पंख,बेंच,सोफा,किताब']","['बिदाई ,कवच ,चावल ,नकद ,सितारा ,आंधी ,ताला ,चिंगारी ,घोड़ा ,पंख ,बेंच ,सोफा ,किताब ']",24.0,Male ,4.0,3.0,4.0,3.0,3.5
673492688750d5942a7d812d,"['आस्तीन,चेहरा,चप्पू,न्यायाधीश,बहार,फल,खच्चर,मधुमक्खी,बांसुरी,मुँह,कांच,मोज़ा']","['विदाई ,आस्तीन ,चेहरा ,चप्पू ,न्यायाधीश ,बाहर ,फल ,खच्चर ,मधुमक्खी ,बांसुरी ,मुह ,काँच ,मौजा ']",23.0,Male,5.0,4.0,4.0,5.0,4.5
6734926a8750d5942a7d8131,"['पत्थर,घोड़ा,कचरा,लोमड़ी,तिल,कीचड़,ज्योति,बैग,लड़का,बीज,पैसा,बंदर']","['विदाई ,पत्थर ,घोड़ा ,कचरा ,लोमड़ी ,तिल ,कीचड़ ,ज्योति ,बैग ,लड़का ,बीज ,पैसा ,बंदर ']",23.0,Male ,5.0,4.0,5.0,4.0,4.5
673492708750d5942a7d8138,"['चूहा,छड़ी,गार्ड,झाड़ू,मेंढक,बिल्ला,झंडा,ज़मीन ,सूरज,बोर्ड,खच्चर,चमगादड़']","['विदाई ,,,,,,,,,,,,']",,,4.0,4.0,4.0,4.0,4.0
673492788750d5942a7d813c,"['सूरज,भालू,खलिहान,अध्यक्ष,बीज,हिरन,जूस,हाथ,अंगूर,घर,बोर्ड,पैसा']","['बिदाई ,सूरज ,भालू ,खलिहान ,अध्यक्ष ,बीज ,हिरन ,जूस ,हाथ ,अंगूर ,घर ,बोर्ड ,पैसा ']",22.0,Male,4.0,3.0,4.0,3.0,3.5
673492838750d5942a7d8140,"['बहार,बांसुरी,शीशा,कीचड़,झाड़ी,डोरी,चिंगारी,साबुन,बैग,मिट्टी,विदूषक,कान']","['बिदाई ,बाहर,बांसुरी ,शीशा,कीचड़,झाड़ी,डोरी,चिंगारी ,साबुन,बैग ,मिट्टी ,विदूषक ,कान ']",,,4.0,4.0,4.0,4.0,4.0
673492a58750d5942a7d8147,"['कटोरा,सीढ़ी,चांद,धुआं,संकेत,दुकान,नकद,झाड़ी,कलम,बैंक,चेहरा,जेल']","['विदाई ,वानर ,पसली ,चावी ,धोया ,पसली ,दुकान ,नकद ,झाड़ी ,कलम ,बैंक ,चेहरा ,जेल ']",,,5.0,5.0,5.0,5.0,5.0
673492af8750d5942a7d814b,"['हाथ,आकाश,भालू,हिरन,जेल,जूस,गुड़िया,भाला,शीशा,बल्ला,पिंजरा,कुत्ता']","['विदाई ,हाथ ,आकाश ,भालू ,हिरन ,जेल ,जूस ,गुड़िया ,भाला ,शीशा ,बल्ला ,पिंजरा ,कुत्ता ']",,,4.0,4.0,4.0,4.0,4.0
673492bf8750d5942a7d8152,"['फल,रस,चींटी,कांटा,बिल्ला,बीज,गांजा,गाड़ी,गुड़िया,अंगूर,फल,मछली']","['विदाई ,फल ,रस ,चींटी ,काटा ,बिल्ला ,बीज़ ,गाजा ,गाड़ी ,गुडिया ,अंगूर ,फल ,मछली ']",22.0,Male ,5.0,5.0,4.0,5.0,4.75
673492c18750d5942a7d8156,"['छड़ी,बाज़,बटुआ,अंगूठा,बिल्ला,मुर्गी,झंडा,पोशाक,चींटी,मेंढक,पैसा,फूलदान']","['विदाई ,छड़ी ,बाज ,बटुआ ,अंगूठा ,बिल्ला ,रक्षक ,झंडा ,गाय ,चींटी ,मेंढक ,पैसा ,फूलदान ']",23.0,Male ,4.0,4.0,4.0,4.0,4.0
673492c18750d5942a7d815a,"['जहाज,किताब,सोना,झाड़ू,भेड़,कांटा,रस्सी,शर्ट,घोंघा,जाल,बाज़,साँप']","['विदाई ,जहाज ,किताब ,सोना ,झाड़ू ,भेड़ ,कांटा ,रस्सी ,शर्ट ,घोंघा ,जाल ,बांज ,साँप ']",22.0,Male,5.0,5.0,5.0,5.0,5.0
673492e18750d5942a7d815e,"['ताला,पाइप,मुस्कराहट,जेल,गुड़िया,गेंद,बंदर,किला,गड्ढा ,कुर्सी,खलिहान,दांत']","['विदाई ,ताला ,पाईप ,मुस्कराहट ,जेल ,गुड़िया ,गेंद ,बंदर ,किला ,गड्ढा ,कुर्सी ,खलिहान ,दांत ']",19.0,Male,4.0,4.0,4.0,4.0,4.0
673492fb8750d5942a7d8162,"['बंदर,चिड़ियाघर,गड्ढा ,आंधी,छत,टीला,पत्ता,सूअर,ताज,नमक,राजकुमार,गार्ड']","['विदाई ,बन्दर ,चिड़ियाघर ,गड्ढा ,आधी ,छत ,टीला ,पत्ता ,सूअर ,ताज ,नमक ,राजकुमार ,गॉड ']",22.0,Male ,4.0,3.0,3.0,4.0,3.5
673493298750d5942a7d8169,"['रस,कांटा,नकद,बैंक,सोफा,चूहा,सूरज,लड़का,पाइप,साँप,चप्पू,पिन']","['धन्यवाद ,लहर ,मेंढक ,बादल ,मंडल ,हथेली ,सितारा ,छाल ,गार्ड ,भालू ,अध्यक्ष ,बिल्ला ,घर ']",,,4.0,4.0,4.0,4.0,4.0
673493588750d5942a7d816d,"['मिट्टी,रेलगाड़ी,रस,केक,बांसुरी,तिल,जहाज,दुकान,किला,मुर्गी,गुफा,टैंक']","['विदाई ,मिट्टी ,रेलगाड़ी ,रस ,केक ,बांसुरी ,तिल ,जहाज ,दुकान ,किला ,मुर्गी ,गुफा ,टैंक ']",22.0,Male,4.0,4.0,4.0,4.0,4.0
6734935a8750d5942a7d8171,"['पंखा,नकद,गुफा,नमक,मुस्कराहट,सूरज,बेल,नमक,आस्तीन,गार्ड,धुआं,संकेत']","[',,,,,,,,,,,,']",,,5.0,,,,5.0
6734935e8750d5942a7d8178,"['संकेत,ज्योति,हिरन,बर्फ,पसली,गुड़िया,बर्फ,ज्योति,तालाब,भालू,विदूषक,सिक्का']","['विदाई ,साकेत ,जयोति ,हिरन ,बर्ष ,पसली ,गुड़िया ,वर्फ ,जयोति ,तालाब ,भालू ,बिदुस्तान ,सिला ']",,,4.0,4.0,4.0,4.0,4.0
